date,pool elevation
2005-3,1146.1884375
2005-4,1146.2912903225804
2005-5,1143.02125
2005-6,1140.9696774193549
2005-7,1139.65
2005-8,1139.21
2005-9,1139.2222580645164
2005-10,1137.53125
2005-11,1136.364516129032
2005-12,1136.4240625
2006-1,1138.79375
2006-2,1140.4579310344827
2006-3,1140.2409375000002
2006-4,1137.6819354838713
2006-5,1133.59875
2006-6,1129.7787096774193
2006-7,1127.4096875
2006-8,1126.6975
2006-9,1126.0377419354838
2006-10,1125.75875
2006-11,1126.456451612903
2006-12,1127.4765625
2007-1,1128.9053125
2007-2,1129.7358620689654
2007-3,1127.6334375000001
2007-4,1123.2212903225807
2007-5,1118.255625
2007-6,1114.5532258064513
2007-7,1112.3318749999999
2007-8,1111.7675
2007-9,1111.386774193548
2007-10,1111.0696874999999
2007-11,1111.0951612903225
2007-12,1113.2428125
2008-1,1115.71375
2008-2,1117.0043333333333
2008-3,1116.679375
2008-4,1112.8812903225805
2008-5,1108.7487500000002
2008-6,1105.7745161290322
2008-7,1104.7609375000002
2008-8,1105.0840625
2008-9,1105.263548387097
2008-10,1107.2903125
2008-11,1107.6187096774195
2008-12,1109.056875
2009-1,1111.934375
2009-2,1111.556896551724
2009-3,1109.65625
2009-4,1104.471935483871
2009-5,1099.0515625
2009-6,1095.8383870967743
2009-7,1094.810625
2009-8,1094.0834375
2009-9,1093.7512903225804
2009-10,1093.8146875000002
2009-11,1093.4548387096772
2009-12,1094.7534375
2010-1,1097.8246875
2010-2,1102.103448275862
2010-3,1101.8125
2010-4,1099.2464516129032
2010-5,1096.1903125
2010-6,1091.9264516129033
2010-7,1088.2609375000002
2010-8,1087.2421875
2010-9,1085.4229032258065
2010-10,1083.1062499999998
2010-11,1082.0867741935485
2010-12,1084.10375
2011-1,1088.80375
2011-2,1094.0268965517241
2011-3,1096.044375
2011-4,1096.217741935484
2011-5,1096.138125
2011-6,1100.2758064516127
2011-7,1104.8609375
2011-8,1110.4790625
2011-9,1114.733870967742
2011-10,1118.9296875
2011-11,1123.1596774193547
2011-12,1129.6368750000001
2012-1,1133.9821875
2012-2,1133.7303333333332
2012-3,1131.3743749999999
2012-4,1126.548387096774
2012-5,1121.723125
2012-6,1117.6248387096773
2012-7,1115.50125
2012-8,1116.295
2012-9,1115.6496774193552
2012-10,1115.6978125
2012-11,1116.106452580645
2012-12,1118.90625
2013-1,1121.5768749999997
2013-2,1122.3968965517242
2013-3,1120.4159375
2013-4,1115.689677419355
2013-5,1110.654375
2013-6,1107.2522580645164
2013-7,1105.478125
2013-8,1105.9428125000002
2013-9,1106.6635483870969
2013-10,1104.965
2013-11,1105.3277419354838
2013-12,1106.318125
2014-1,1107.728125
2014-2,1108.3448275862067
2014-3,1105.0228124999999
2014-4,1097.8690322580646
2014-5,1091.0584375
2014-6,1084.961935483871
2014-7,1081.489375
2014-8,1080.660625
2014-9,1081.3022580645163
2014-10,1082.06
2014-11,1083.4209677419358
2014-12,1085.8634375
2015-1,1088.6428125
2015-2,1088.881724137931
2015-3,1086.891875
2015-4,1081.873548387097
2015-5,1077.39578125
2015-6,1075.4393548387097
2015-7,1076.2265625
2015-8,1078.2393749999999
2015-9,1078.0496774193548
2015-10,1078.625
2015-11,1078.809064516129
2015-12,1079.814375
