date,release volume
2006-3,620.0845294999999
2006-4,621.2564953000001
2006-5,621.5807587999998
2006-6,828.8695364
2006-7,855.7449443000002
2006-8,854.8283751
2006-9,553.4213459000001
2006-10,625.8817984
2006-11,622.3349235
2006-12,824.4290979000001
2007-1,827.013076
2007-2,626.2859589000001
2007-3,619.9033690000001
2007-4,620.4413295999999
2007-5,620.3442737
2007-6,826.3509729999998
2007-7,830.2686194000003
2007-8,830.3080838000001
2007-9,623.1786571
2007-10,621.4622538
2007-11,623.4499599000002
2007-12,830.1554698
2008-1,826.027392
2008-2,623.5097439000001
2008-3,849.4043858
2008-4,705.2234362
2008-5,816.4665889
2008-6,818.4939560000003
2008-7,894.141353
2008-8,915.9297459000002
2008-9,747.7075275000001
2008-10,772.7395122
2008-11,622.2286174999999
2008-12,827.2679936
2009-1,826.0682984
2009-2,622.8815153000003
2009-3,646.6201002999998
2009-4,624.0023398
2009-5,602.0386699999999
2009-6,687.2864026
2009-7,829.5451110000002
2009-8,827.6678825999998
2009-9,617.9095066
2009-10,639.9740066
2009-11,714.6542506999998
2009-12,931.7244316000001
2010-1,926.8800574
2010-2,649.6741133999998
2010-3,622.8253873
2010-4,622.3973201
2010-5,619.4344124000002
2010-6,621.2909978
2010-7,828.2513326
2010-8,825.5039207
2010-9,496.1497994
2010-10,511.42512880000027
2010-11,837.6316423
2010-12,873.6197819
2011-1,1031.3012495
2011-2,995.1267844000001
2011-3,1069.6873928
2011-4,970.5688011000001
2011-5,1215.9413763000002
2011-6,1425.514419
2011-7,1531.2846028000001
2011-8,1513.6703677
2011-9,952.7986661999998
2011-10,986.8075572000001
2011-11,1138.6200335
2011-12,1257.1673314000002
2012-1,877.9977356999998
2012-2,674.4693809
2012-3,618.3537101000001
2012-4,627.3470427999999
2012-5,620.7229061000002
2012-6,729.1743313
2012-7,915.3539314000001
2012-8,818.7646803000001
2012-9,496.8320817000002
2012-10,514.0871777
2012-11,746.1063326000001
2012-12,828.5664545999999
2013-1,826.7332802999999
2013-2,621.6015532999999
2013-3,618.5802371
2013-4,570.2774655000002
2013-5,617.5731216999999
2013-6,824.7672076999999
2013-7,875.3479173999999
2013-8,824.5585629999998
2013-9,622.0351648000001
2013-10,496.27893459999996
2013-11,710.4347359000003
2013-12,620.7997373
2014-1,827.7762776000001
2014-2,621.4286903000001
2014-3,519.7081753
2014-4,518.8112977
2014-5,508.1338589
2014-6,619.2901647000001
2014-7,825.8368997999999
2014-8,824.1871851999999
2014-9,625.423338
2014-10,617.1915449999998
2014-11,793.724158
2014-12,892.8383176
2015-1,889.0665762
2015-2,611.3098473
2015-3,671.2263800999999
2015-4,621.0600782
2015-5,718.3818454
2015-6,829.8070772000001
2015-7,1082.5185512
2015-8,825.9608050999999
2015-9,739.1375322
2015-10,618.3343092999999
2015-11,597.5349942
2015-12,885.8816520999999
